Classification Level,Count
Planococcus donghaensis,28
Microbacterium testaceum,145
Kocuria polaris,29
Paraburkholderia hospita,21
Alicyclobacillus acidocaldarius,42
Bacillus niabensis,66
Acinetobacter baylyi,39
Shewanella algae,176
Planococcus plakortidis,21
Shigella dysenteriae,213
Pseudomonas balearica,36
Staphylococcus equorum,182
Enterobacter cloacae subsp. dissolvens,55
Vibrio natriegens,103
Haemophilus parainfluenzae,55
Nocardia carnea,29
Alcanivorax dieselolei,68
Enterococcus italicus,104
Pseudomonas savastanoi,24
Halomonas arcis,20
Stenotrophomonas chelatiphaga,24
Candidatus Zinderia insecticola,20
Prevotella heparinolytica,30
Streptococcus dysgalactiae,136
Bacteroides coprocola,22
Aeromonas bestiarum,43
Vibrio neptunius,29
Rhizobium phaseoli,60
Bacillus pseudomycoides,199
Streptomyces variabilis,102
Candidatus Regiella insecticola,36
Paenibacillus glucanolyticus,59
Erysipelothrix rhusiopathiae,84
Psychrobacter glacincola,35
Dietzia natronolimnaea,40
Paenibacillus tundrae,28
Orientia tsutsugamushi,31
Yersinia frederiksenii,61
Arcanobacterium pluranimalium,21
Pseudarthrobacter sulfonivorans,60
Streptomyces malaysiensis,29
Vibrio scophthalmi,80
Staphylococcus arlettae,122
Streptomyces virginiae,39
Faecalicatena contorta,20
Salmonella enterica subsp. enterica serovar Bovismorbificans,41
Clostridium sardiniense,21
Edwardsiella ictaluri,81
Bifidobacterium pseudolongum,43
Rhodococcus rhodochrous,52
Paenibacillus cineris,28
Eikenella corrodens,33
Salinispora arenicola,102
Lactobacillus acidipiscis,45
Vibrio ichthyoenteri,40
Paenibacillus lactis,34
Nocardioides albus,34
Microbacterium phyllosphaerae,59
Prolinoborus fasciculus,40
Turicibacter sanguinis,30
Weissella thailandensis,21
Bacillus cereus 03BB102,28
Methylorubrum extorquens,59
Exiguobacterium mexicanum,59
Gluconacetobacter diazotrophicus,39
Comamonas aquatica,55
Xanthomonas gardneri,25
Agrobacterium larrymoorei,37
Bacillus pocheonensis,30
Mannheimia haemolytica,123
Planococcus rifietoensis,51
endosymbiont of Ridgeia piscesae,23
bacterium symbiont of Christineconcha regab,23
Streptomyces tendae,51
Exiguobacterium aurantiacum,92
Bosea vestrisii,30
Flavobacterium degerlachei,22
Planomicrobium okeanokoites,78
Prevotella denticola,33
Bifidobacterium asteroides,25
Lactobacillus jensenii,33
Acidovorax citrulli,72
Komagataeibacter oboediens,59
Streptomyces diastatochromogenes,37
Blattabacterium punctulatus,47
Gordonia polyisoprenivorans,42
Citrobacter amalonaticus,67
Sesame phyllody phytoplasma,79
Coconut palm phytoplasma,24
Anaplasma phagocytophilum,111
Exiguobacterium undae,31
Phyllobacterium trifolii,26
Geobacillus thermoparaffinivorans,22
Firmicutes bacterium,24
Staphylococcus capitis,128
Paucibacter toxinivorans,34
Virgibacillus marismortui,34
Lactobacillus delbrueckii subsp. lactis,81
Komagataeibacter hansenii,97
Burkholderia ambifaria,47
Streptomyces abikoensis,39
Citrobacter koseri,130
Bifidobacterium animalis,72
Nitratireductor aquibiodomus,37
Candidatus Tremblaya princeps,45
Brevibacillus invocatus,24
Streptomyces canus,40
Aliivibrio wodanis,35
Pseudomonas amygdali pv. morsprunorum,20
Brevibacillus agri,100
Tatumella ptyseos,23
Psychrobacter faecalis,81
Streptomyces seoulensis,20
Alicyclobacillus acidoterrestris,144
Pectobacterium wasabiae,42
Pseudomonas viridiflava,117
Streptomyces radiopugnans,26
Xanthomonas arboricola pv. pruni,26
Lactobacillus parabrevis,27
Pseudomonas protegens,168
Mesoplasma florum,22
Bacillus atrophaeus,305
Salmonella enterica subsp. enterica serovar Anatum str.,78
Lactobacillus diolivorans,118
Streptomyces exfoliatus,49
Streptococcus equinus,216
Micromonospora carbonacea,26
Pseudomonas citronellolis,66
Micromonospora coxensis,59
Pseudomonas baetica,66
Neisseria mucosa,49
Desulfovibrio desulfuricans,45
Vibrio tubiashii,38
Microcystis aeruginosa,63
Nocardia salmonicida subsp. cummidelens,26
Streptococcus equi subsp. zooepidemicus,65
Halomonas campaniensis,25
Alphaproteobacteria bacterium,24
Mycobacterium smegmatis,39
Rhizobium tropici,123
Aeromonas veronii bv. sobria,39
Bacillus cereus 03BB108,21
Nocardiopsis alba,118
Pseudomonas salomonii,20
Phyllobacterium myrsinacearum,43
Peptoclostridium phage p630P2,24
Sporosarcina luteola,23
Planktothrix rubescens,20
Dickeya solani,37
Oceanobacillus picturae,85
Streptomyces cirratus,60
Mycobacterium neoaurum,64
Enterococcus casseliflavus,183
Francisella tularensis,170
Pseudomonas monteilii,208
Brachyspira intermedia,29
Bacillus subtilis subsp. subtilis str. 168,47
Streptomyces vinaceus,31
Pseudomonas moorei,25
Vibrio cholerae O1 biovar El Tor,29
Pseudomonas reinekei,42
Streptomyces cinnamoneus,23
Kluyvera georgiana,30
Curtobacterium,20
Elizabethkingia anophelis,145
Streptococcus sobrinus,75
Mesorhizobium metallidurans,22
Staphylococcus carnosus,93
Pseudomonas orientalis,64
Streptomyces aurantiacus,39
Helicobacter cinaedi,56
Paeniclostridium sordellii,114
Corynebacterium jeikeium,73
Bacillus algicola,20
Kocuria turfanensis,23
Herbaspirillum seropedicae,48
Brevundimonas terrae,22
Microbacterium hydrocarbonoxydans,59
Capnocytophaga sputigena,27
Gracilibacillus dipsosauri,20
Nocardia seriolae,50
Candidatus Halomonas phosphatis,49
Bacillus zhangzhouensis,27
Nodularia spumigena,29
Bacillus baekryungensis,56
Granulibacter bethesdensis,25
Candidatus Curculioniphilus buchneri,56
Streptococcus oralis subsp. tigurinus,24
epsilon proteobacterium ectosymbiont of Rimicaris exoculata,22
Lactobacillus paraplantarum,120
Brevibacillus choshinensis,30
Salmonella enterica subsp. enterica serovar Javiana,22
Pseudomonas mediterranea,33
Fictibacillus barbaricus,44
Salmonella enterica subsp. enterica serovar Hadar,37
Lactobacillus zeae,27
Streptococcus downei,22
Vibrio azureus,94
Mycobacterium immunogenum,26
Bacillus hwajinpoensis,73
Lactobacillus delbrueckii subsp. lactis DSM 20072,22
Dialister pneumosintes,20
Halomonas salina,39
Embleya scabrispora,22
Thiothrix sp. ectosymbiont of Niphargus ictus,28
Salmonella enterica subsp. enterica serovar Oranienburg,33
[Pseudomonas] geniculata,140
Bacillus subtilis subsp. spizizenii,77
Halomonas titanicae,81
Bacillus thuringiensis serovar israelensis,24
Rodentibacter heylii,61
Corynebacterium simulans,23
Kitasatospora aureofaciens,47
Clostridium argentinense,21
Mycobacterium avium subsp. hominissuis,95
Salinivibrio costicola,53
Rhodopseudomonas palustris,121
Bacillus bataviensis,30
Roseburia hominis,20
Streptococcus parasuis,25
Ralstonia syzygii subsp. indonesiensis,22
Gordonia bronchialis,35
Cranberry false blossom phytoplasma,29
Streptomyces diastaticus,30
Candidatus Phytoplasma oryzae,38
Enterococcus gilvus,31
Acinetobacter soli,40
Actinobaculum massiliense,36
Acinetobacter parvus,35
Ketogulonicigenium vulgare,23
Acetobacter aceti,29
Caulobacter henricii,20
Pseudarthrobacter defluvii,26
Bordetella holmesii,53
Streptococcus parauberis,69
Neisseria subflava,56
Campylobacter upsaliensis,23
Bacillus indicus,71
Mycobacterium mucogenicum,47
Curtobacterium oceanosedimentum,73
Chitinophaga arvensicola,20
Bifidobacterium adolescentis,70
Shinella zoogloeoides,30
Bacillus glycinifermentans,26
Pseudomonas parafulva,50
Lactobacillus farraginis,57
Lactobacillus hilgardii,66
Streptomyces niveus,31
Pantoea eucrina,21
Lactobacillus farciminis,60
Salmonella enterica subsp. enterica serovar Infantis,108
Idiomarina fontislapidosi,65
Fusobacterium ulcerans,28
bacterium enrichment culture,62
Rhizobium mongolense,20
Paraburkholderia mimosarum,24
Cronobacter turicensis,25
Streptomyces griseorubiginosus,48
Aneurinibacillus aneurinilyticus,37
Kurthia gibsonii,55
Kozakia baliensis,20
Chromobacterium violaceum,92
Saccharomonospora viridis,28
Enterobacter kobei,82
Cactus witches'-broom phytoplasma,32
Lachnospiraceae bacterium,65
Bacteroidetes bacterium,36
Coxiella burnetii,42
Rummeliibacillus stabekisii,37
Corynebacterium glutamicum,185
Bacillus oleronius,51
Pantoea rodasii,22
Acinetobacter gyllenbergii,21
Edwardsiella tarda,195
Bacillus krulwichiae,21
Rheinheimera aquimaris,52
Streptomyces spiroverticillatus,28
Bartonella bacilliformis,48
Caballeronia glathei,21
Staphylococcus lugdunensis,87
Methylobacterium hispanicum,30
Acetobacter pomorum,33
Staphylococcus simulans,93
Streptomyces hygroscopicus,90
Flavobacterium succinicans,21
Komagataeibacter xylinus,55
Megasphaera elsdenii,46
Parabacteroides distasonis,57
Mycobacterium peregrinum,24
Salmonella enterica subsp. enterica serovar Senftenberg,59
Geobacillus thermoleovorans,100
Prevotella disiens,20
Acinetobacter oleivorans,33
Corynebacterium variabile,34
Microbacterium lacus,21
Paenibacillus xylanilyticus,34
[Clostridium] innocuum,36
Aeromonas popoffii,44
Actinobacteria bacterium,166
Psychrobacter nivimaris,59
Psychrobacter pulmonis,58
Mycobacterium bacteremicum,20
Oligella urethralis,24
Paraclostridium benzoelyticum,31
Yokenella regensburgei,41
Psychrobacter sanguinis,21
Pectobacterium carotovorum subsp. odoriferum,81
Serratia fonticola,83
Sphingomonas melonis,31
Mesorhizobium ciceri,93
Vibrio lentus,21
Acinetobacter bereziniae,30
Prevotella buccae,23
Erwinia rhapontici,46
Streptomyces macrosporeus,23
Micrococcus yunnanensis,154
Aeromonas enteropelogenes,54
Sulfitobacter pontiacus,27
Aerococcus urinae,39
Prevotella nanceiensis,23
Streptomyces pseudogriseolus,32
Mycobacterium avium,41
Mycoplasma wenyonii,20
Bordetella bronchiseptica,70
Photorhabdus asymbiotica,22
Vibrio tapetis,62
Ureibacillus thermosphaericus,61
Streptomyces xantholiticus,22
Janibacter melonis,29
Bacillus kokeshiiformis,27
Lactobacillus acidophilus,164
Bacillus stratosphericus,200
Corynebacterium freneyi,30
gamma proteobacterium endosymbiont of Lamellibrachia anaximandri,24
Bacteroides uniformis,52
Enterococcus cecorum,34
Agarivorans albus,35
Arthrobacter flavus,26
Pontibacillus chungwhensis,21
Methylobacterium currus,22
Candidatus Phytoplasma asteris,21
[Clostridium] hiranonis,21
Microbacterium esteraromaticum,92
Helicobacter fennelliae,41
Hyphomicrobium facile,23
Collimonas fungivorans,32
Corynebacterium propinquum,28
Wolbachia pipientis,28
Mycoplasma mycoides,23
Yersinia rohdei,26
Virgibacillus dokdonensis,27
Streptococcus lutetiensis,159
Streptomyces enissocaesilis,41
Staphylococcus schleiferi,33
Klebsiella quasipneumoniae subsp. similipneumoniae,79
Campylobacter hyointestinalis,28
Nocardiopsis aegyptia,26
Pararhizobium giardinii,40
Cedecea davisae,20
Pseudomonas graminis,89
Salmonella enterica subsp. diarizonae,39
Sphingomonas paucimobilis,59
Bifidobacterium thermophilum,40
Bacillus gibsonii,50
Borrelia garinii,57
[Ruminococcus] gnavus,30
Streptobacillus moniliformis,69
Rhodothermus marinus,26
Vibrio alfacsensis,23
Glutamicibacter protophormiae,35
Erwinia amylovora,92
Sagittula stellata,24
Fusobacterium nucleatum subsp. polymorphum,36
Streptomyces violaceoruber,37
Providencia heimbachae,20
Amycolatopsis orientalis,22
Moraxella bovis,27
Streptomyces pratensis,69
Veillonella parvula,43
Allorhizobium vitis,67
Idiomarina loihiensis,47
Borrelia hispanica,26
Pseudomonas mandelii,167
Pectobacterium aroidearum,28
Microbacterium barkeri,28
Clostridium tyrobutyricum,37
Paenibacillus macerans,25
Tenacibaculum dicentrarchi,22
Haemophilus parahaemolyticus,24
Pseudomonas otitidis,71
Borrelia afzelii,31
Rhodovulum sulfidophilum,33
Streptomyces bacillaris,35
Lactobacillus agilis,44
Geobacillus subterraneus,21
Pediococcus ethanolidurans,81
Bacillus xiamenensis,36
Myxococcus virescens,74
Catenibacterium mitsuokai,20
Rodentibacter pneumotropicus,33
Rhodococcus hoagii,145
Delftia acidovorans,102
Fusobacterium nucleatum subsp. animalis,21
Bacteroides vulgatus,48
Acidovorax facilis,22
Corynebacterium casei,25
Paenibacillus ehimensis,27
Lysinibacillus xylanilyticus,119
Burkholderia diffusa,28
Kosakonia radicincitans,26
Shewanella oneidensis,24
Bordetella parapertussis,39
Idiomarina zobellii,39
Treponema pallidum subsp. pertenue (yaws treponeme),20
Candidatus Phytoplasma fragariae,35
Salmonella enterica subsp. enterica serovar Thompson,71
Pseudomonas pachastrellae,23
Acidovorax delafieldii,41
Xanthomonas arboricola,31
Bacillus idriensis,59
Alteromonas mediterranea,30
Flavobacterium johnsoniae,55
Pseudarthrobacter phenanthrenivorans,52
Lactobacillus ruminis,62
Aerococcus urinaeequi,48
Leuconostoc fallax,21
Salmonella enterica subsp. enterica serovar Corvallis,20
Micrococcus endophyticus,31
Streptomyces xanthophaeus,25
Enterococcus thailandicus,59
Salmonella enterica subsp. enterica serovar Manhattan,44
Staphylococcus chromogenes,23
Streptomyces globisporus,72
Bacillus thuringiensis serovar kurstaki str. YBT-1520,28
Paenibacillus popilliae,29
Kingella negevensis,21
Rhodococcus fascians,65
Micrococcus aloeverae,41
Virgibacillus halodenitrificans,54
Anaerostipes hadrus,30
Lactobacillus oris,29
Sugarcane white leaf phytoplasma,49
Pseudidiomarina marina,26
Anaplasma centrale,24
Fusobacterium periodonticum,74
Bacillus halmapalus,43
Aeromonas schubertii,37
Agrococcus jenensis,30
Dyella japonica,22
Sphingomonas koreensis,30
Anaplasma platys,44
Paracoccus yeei,42
Staphylococcus condimenti,25
Frateuria aurantia,24
Enterococcus lactis,148
Staphylococcus nepalensis,66
Salmonella enterica subsp. enterica serovar Mbandaka,37
Yersinia intermedia,52
Pseudomonas peli,60
Corynebacterium amycolatum,38
Streptomyces flavoviridis,20
Pseudomonas brassicacearum,145
Acinetobacter indicus,33
Halomonas ventosae,50
Pseudomonas costantinii,24
Pseudoalteromonas arctica,24
Pantoea septica,22
Brenneria goodwinii,26
Acetobacter orientalis,56
Psychrobacter cryohalolentis,49
Marinococcus halophilus,38
Corallococcus macrosporus,34
Dickeya dadantii,44
Pseudomonas denitrificans,49
Clostridium pasteurianum,33
Gilliamella apicola,127
Peptostreptococcaceae bacterium VA2,20
Roseburia faecis,21
Achromobacter insolitus,37
Pseudomonas syringae pv. tomato,23
Paenibacillus amylolyticus,98
Mycobacterium intracellulare,106
Xanthomonas axonopodis pv. phaseoli,26
Borrelia miyamotoi,42
Paenibacillus favisporus,20
Chlamydia pneumoniae,36
Cupriavidus taiwanensis,71
Polaromonas glacialis,36
Francisella tularensis subsp. holarctica,32
Ochrobactrum tritici,48
Pseudoxanthomonas mexicana,45
Burkholderia stabilis,64
Paraburkholderia caribensis,46
Herbaspirillum huttiense,43
Melissococcus plutonius,54
Pseudovibrio sp. FO-BEG1,27
Serratia grimesii,23
Pantoea brenneri,20
Mycoplasmopsis agalactiae,32
Megamonas hypermegale,23
Chlamydia suis,70
Mycobacterium salmoniphilum,29
Pseudomonas argentinensis,29
Pseudomonas thivervalensis,49
Pseudomonas alcaligenes,97
Grimontia hollisae,28
Vibrio rumoiensis,26
Capnocytophaga canimorsus,64
Acholeplasma laidlawii,33
Streptomyces antibioticus,31
Streptomyces griseoruber,27
Ewingella americana,68
Candidatus Mycoplasma haemominutum,71
Vibrio diabolicus,71
bacterium endosymbiont of Osedax mucofloris,90
Neisseria elongata,26
Neisseria polysaccharea,20
Streptomyces puniceus,40
Streptomyces rimosus,46
Candidatus Pseudomonas adelgestsugas,24
Clostridium sporogenes,107
Streptomyces platensis,49
Cupriavidus basilensis,35
Pseudomonas grimontii,57
Kluyvera ascorbata,43
Oceanobacillus oncorhynchi subsp. incaldanensis,26
Sphingobacterium mizutaii,30
Candidatus Riegeria galatelae,31
Psychrobacter celer,47
Xanthomonas translucens,34
Serratia ficaria,20
Bacillus alkalitelluris,29
Streptomyces cellulosae,31
Mycobacterium austroafricanum,23
Psychrobacter fozii,24
Bifidobacterium bifidum,81
Flavonifractor plautii,60
Tsukamurella pulmonis,41
Eubacterium limosum,33
Enterococcus raffinosus,25
Brevibacillus thermoruber,42
Planomicrobium flavidum,21
Bacillaceae bacterium,23
Brachyspira hyodysenteriae,66
Clostridium saccharobutylicum,63
Erwinia mallotivora,27
Corynebacterium stationis,32
Bosea thiooxidans,22
Kocuria palustris,136
Paraburkholderia nodosa,110
Enterobacter hormaechei subsp. oharae,87
Moraxella nonliquefaciens,20
[Clostridium] celerecrescens,34
Bifidobacterium animalis subsp. lactis,34
Microbacterium arborescens,55
Dietzia maris,95
Rhodococcus koreensis,23
Weissella ceti,22
Pluralibacter gergoviae,33
Legionella anisa,29
Lelliottia amnigena,79
Rhodococcus corynebacterioides,37
Streptomyces cavourensis,43
Streptomyces europaeiscabiei,43
Streptomyces badius,26
Vibrio crassostreae,38
[Clostridium] algidixylanolyticum,29
Cellulomonas hominis,52
Enterobacter roggenkampii,33
Psychrobacter alimentarius,44
Desulfitobacterium hafniense,26
Paenarthrobacter aurescens,49
Tychonema bourrellyi,21
Leucobacter komagatae,25
Paracoccus marcusii,52
Candidatus Streptomyces philanthi bv. triangulum diadema,21
Rhizobium gallicum,44
Pseudoalteromonas issachenkonii,29
Bacillus gottheilii,28
Vibrio sinaloensis,50
Brevibacterium epidermidis,41
Chromobacterium vaccinii,29
Staphylococcus agnetis,27
Chryseobacterium daecheongense,22
Brevibacterium iodinum,22
Prevotella melaninogenica,36
Lactobacillus pontis,26
Rhizobium leguminosarum bv. trifolii,48
Ochrobactrum pseudogrignonense,41
Sulfitobacter dubius,22
Halomonas elongata,45
Clostridium baratii,42
Helicobacter bilis,39
Lactobacillus spicheri,21
Bifidobacterium dentium,22
Rhizobium miluonense,27
Acetobacter indonesiensis,41
Acetobacter fabarum,30
Treponema phagedenis subsp. vaccae,42
Pseudoalteromonas tetraodonis,41
Salmonella enterica subsp. enterica serovar Saintpaul,115
Pediococcus damnosus,39
Azospirillum lipoferum,62
Campylobacter fetus subsp. testudinum,31
Corynebacterium argentoratense,21
Halomonas axialensis,46
Streptococcus pluranimalium,26
Streptomyces viridochromogenes,28
Bacillus thuringiensis serovar kurstaki,28
Porphyromonas gulae,27
[Clostridium] symbiosum,25
Acinetobacter haemolyticus,107
Solobacterium moorei,25
Micromonospora saelicesensis,25
Bacteroides pyogenes,24
Streptomyces lunaelactis,30
Burkholderia sp. symbiont of Dicranocephalus medius,29
Pseudoalteromonas atlantica,32
Viridibacillus arenosi,24
Vibrio tasmaniensis,21
Salmonella enterica subsp. enterica serovar Schwarzengrund,33
Pseudomonas psychrophila,77
Vibrio mediterranei,132
Vibrio aestuarianus,20
Francisella noatunensis subsp. orientalis,20
Thalassobacillus devorans,31
Moorella thermoacetica,32
Rhodopseudomonas faecalis,21
Bacillus cereus G9241,22
Brachybacterium paraconglomeratum,62
Candidatus Cardinium hertigii,34
Aneurinibacillus migulanus,36
Cellulophaga lytica,27
Bordetella petrii,31
Proteus hauseri,22
Paenibacillus jamilae,44
Streptomyces rishiriensis,23
Leuconostoc gelidum,23
Methylorubrum rhodesianum,25
Tumebacillus algifaecis,28
Escherichia coli str. K-12 substr. W3110,29
Chryseobacterium gleum,26
[Pantoea] cedenensis,20
Staphylococcus pseudintermedius,46
Gordonia amicalis,20
Pseudomonas fuscovaginae,31
Xanthomonas translucens pv. graminis,36
Klebsiella pneumoniae subsp. ozaenae,21
Pseudarthrobacter chlorophenolicus,26
Vibrio metschnikovii,40
Streptomyces pseudovenezuelae,26
Brachyspira aalborgi,34
Candidatus Mycoplasma turicensis,35
Yersinia aleksiciae,23
Clostridium disporicum,27
Micromonospora chersina,23
Cycloclasticus pugetii,22
Bacillus humi,36
Streptococcus porcinus,33
Neorhizobium galegae,76
Bacillus badius,64
Massilia timonae,44
Vibrio ordalii,36
Mycoplasmopsis gallinacea,48
Rothia aeria,24
Micromonospora chaiyaphumensis,37
Sulfobacillus thermosulfidooxidans,26
Rice orange leaf phytoplasma,36
Methylorubrum aminovorans,23
Salmonella enterica subsp. enterica serovar Paratyphi B,26
Salmonella enterica subsp. enterica serovar Agona,29
Aquitalea magnusonii,24
Salmonella enterica subsp. enterica serovar Tennessee,109
Brevibacterium linens,39
Streptomyces carpaticus,21
Flavobacterium hercynium,33
Kosakonia oryzae,63
Bacillus thioparans,29
Microbacterium laevaniformans,38
Streptomyces finlayi,42
Collinsella intestinalis,22
Pseudomonas kilonensis,26
Acinetobacter bouvetii,29
Paenibacillus timonensis,26
Prevotella ruminicola,48
Capnocytophaga ochracea,27
Brevibacterium casei,56
Nitratireductor kimnyeongensis,37
Acinetobacter nosocomialis,68
Agrobacterium nepotum,41
Helicobacter pullorum,48
Lactococcus raffinolactis,55
Planococcus sp. (in: Bacteria),44
Carnobacterium divergens,34
Streptomyces flavotricini,38
Mexican potato purple top phytoplasma,29
Acinetobacter venetianus,55
Bhargavaea cecembensis,29
Shewanella frigidimarina,30
Burkholderia lata,31
Burkholderia sp. symbiont of Dicranocephalus lateralis,27
Tardiphaga robiniae,24
Acidipropionibacterium acidipropionici,41
Paenibacillus dendritiformis,45
Azotobacter vinelandii,48
Acinetobacter tjernbergiae,21
Isoptericola variabilis,31
Brachyspira pilosicoli,59
Acetobacter ghanensis,31
Verminephrobacter eiseniae,54
Bacillus bingmayongensis,38
Streptomyces somaliensis,46
Alicyclobacillus contaminans,22
Parageobacillus toebii,56
Paraburkholderia phytofirmans,24
Streptomyces thermocarboxydus,57
Sphingobacterium spiritivorum,22
Microbacterium maritypicum,20
Yersinia massiliensis,28
Helcococcus ovis,25
Rhodococcus pyridinivorans,42
Acidithiobacillus caldus,40
Vibrio brasiliensis,26
Paenibacillus borealis,35
Lactobacillus vaginalis,40
Clostridium tertium,26
Clostridium chauvoei,34
Luteibacter rhizovicinus,20
Kytococcus sedentarius,29
Anoxybacillus gonensis,29
Sinomonas atrocyanea,26
Novosphingobium aromaticivorans,27
Microbacterium flavescens,25
Streptomyces hiroshimensis,39
Citrobacter werkmanii,48
Treponema phagedenis,53
Kosakonia sacchari,36
Mycobacterium avium subsp. paratuberculosis,22
Afifella marina,24
Ruminococcus flavefaciens,50
Campylobacter lari,46
Paenibacillus graminis,25
Cupriavidus gilardii,31
Paenibacillus lentimorbus,23
Salinibacter ruber,31
Streptomyces albulus,27
Staphylococcus kloosii,39
Acinetobacter beijerinckii,26
Atopobium minutum,20
Staphylococcus aureus subsp. aureus ST228,40
Bacillus weihenstephanensis,21
Streptomyces cyaneofuscatus,38
Dickeya fangzhongdai,21
Streptococcus alactolyticus,27
Streptomyces coelicoflavus,34
[Actinobacillus] rossii,25
Neisseria lactamica,35
Ehrlichia canis,46
Yersinia similis,34
Rhizorhapis suberifaciens (corky root of lettuce),41
Flavobacterium xinjiangense,21
Sugarcane grassy shoot phytoplasma,55
Streptomyces lydicus,32
Lactobacillus parafarraginis,40
Bradyrhizobium canariense,56
Lysinibacillus massiliensis,20
Salmonella enterica subsp. enterica serovar Cerro,26
Bacillus anthracis str. Vollum,20
Pseudomonas anguilliseptica,36
Paenibacillus barcinonensis,37
Elizabethkingia miricola,34
Azotobacter tropicalis,23
Actinomyces oris,40
synthetic Escherichia coli C321.deltaA,21
Alcanivorax venustensis,21
Serratia plymuthica,113
Streptomyces netropsis,39
Mycobacterium porcinum,21
Collinsella stercoris,21
Borrelia valaisiana,28
Exiguobacterium sibiricum,28
Pseudomonas indoloxydans,30
Planococcus halocryophilus,22
Thermus thermophilus,28
Xanthomonas perforans,53
Blautia producta,23
Kocuria flava,42
Methylobacterium aquaticum,41
Collimonas pratensis,21
Arthrobacter humicola,36
Gluconobacter japonicus,23
Xanthomonas citri pv. phaseoli var. fuscans,26
Sporolactobacillus nakayamae,27
Vagococcus fluvialis,41
Fictibacillus nanhaiensis,44
Anaeromyxobacter dehalogenans,29
Streptomyces bottropensis,26
Pseudomonas granadensis,42
Corynebacterium ulcerans,74
Campylobacter ureolyticus,23
Streptococcus canis,60
Bacillus cohnii,60
Streptococcus infantarius,50
Cupriavidus respiraculi,32
Paenibacillus elgii,20
Paenibacillus stellifer,22
Leptospirillum ferrooxidans,32
Pseudomonas knackmussii,25
Salmonella bongori,21
Clostridium paraputrificum,21
Streptomyces parvus,36
Mesomycoplasma ovipneumoniae,23
Pseudoalteromonas shioyasakiensis,72
Actinomyces naeslundii,51
Paraburkholderia unamae,25
Lactobacillus paracollinoides,36
Lachnobacterium bovis,26
Lactobacillus kefiranofaciens subsp. kefirgranum,47
Nocardia beijingensis,33
Paenibacillus peoriae,56
Candidatus Neoehrlichia mikurensis,37
Aggregatibacter segnis,22
Sphingobacterium multivorum,51
Pseudoalteromonas rubra,51
Acidaminococcus intestini,26
Bacillus subterraneus,55
Candidatus Mycoplasma haemovis,20
Tannerella forsythia,37
Xenorhabdus poinarii,22
Rhizobium lusitanum,21
Photorhabdus temperata,39
Burkholderia metallica,26
Brevibacillus reuszeri,49
Achromobacter ruhlandii,23
Leifsonia xyli,24
Anoxybacillus rupiensis,21
Clostridium sartagoforme,20
Bacillus pseudofirmus,29
Streptomyces griseoaurantiacus,22
Pseudomonas libanensis,51
Campylobacter concisus,48
Corynebacterium renale,25
Paenibacillus thiaminolyticus,21
Streptomyces drozdowiczii,30
Corynebacterium falsenii,25
Hungatella hathewayi,21
Streptomyces lividans,34
Fibrobacter succinogenes,57
Fusobacterium necrophorum,34
Hormoscilla spongeliae,21
Leptospira borgpetersenii,37
Streptomyces agglomeratus,38
Streptomyces prunicolor,27
secondary endosymbiont of Curculio sikkimensis,23
Streptococcus infantis,20
Streptomyces avermitilis,46
Lactobacillus crustorum,35
Pannonibacter phragmitetus,43
Pseudomonas amygdali pv. lachrymans,21
Gordonia malaquae,21
Pseudomonas reactans,40
Mesomycoplasma hyorhinis,27
Janthinobacterium svalbardensis,38
Cutibacterium granulosum,21
Alteromonas nigrifaciens,25
Sphingopyxis macrogoltabida,21
Streptomyces acidiscabies,37
Variovorax boronicumulans,26
Salmonella enterica subsp. enterica serovar Give,28
Bacillus herbersteinensis,20
Burkholderia seminalis,24
Halomonas alkaliphila,49
Spiroplasma endosymbiont of Drosophila hydei,38
Paracoccus solventivorans,20
Lactobacillus sanfranciscensis,38
Bacillus virus SPbeta,20
Enterobacter soli,24
Pantoea cypripedii,26
Salmonella enterica subsp. enterica serovar Typhimurium str.,42
Rhizobium multihospitium,24
Porphyromonas macacae,20
Shigella flexneri 1a,21
Solibacillus silvestris,58
Triticum aestivum (bread wheat),29
Methylorubrum thiocyanatum,20
Brevundimonas subvibrioides,27
Leuconostoc mesenteroides subsp. cremoris,24
Granulicatella adiacens,20
Paraburkholderia graminis,22
Streptomyces griseoplanus,36
Amycolatopsis coloradensis,36
Treponema medium,30
Bacillus boroniphilus,24
Corallococcus coralloides,62
Psychrobacter pacificensis,49
Bacteroides thetaiotaomicron,81
Psychrobacter glaciei,20
Methylobacterium adhaesivum,21
Marinobacter salsuginis,37
Bacillus acidiceler,41
Pseudomonas indica,27
Oceanobacillus massiliensis str. N'diop,23
Salinicoccus roseus,45
Salmonella enterica subsp. enterica serovar Montevideo str.,37
Microbacterium hominis,20
Bacillus thermoamylovorans,71
Curtobacterium pusillum,28
Edwardsiella piscicida,31
Bacillus gaemokensis,25
Streptomyces griseoflavus,21
Tissierella praeacuta,27
Sporosarcina newyorkensis,21
Caballeronia sordidicola,27
Aliivibrio logei,38
Xanthomonas campestris pv. viticola,21
Novosphingobium resinovorum,21
Planococcus salinarum,64
Myxococcus stipitatus,35
Pantoea stewartii subsp. indologenes,22
Dorea longicatena,20
Marinilactibacillus piezotolerans,20
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,24
Bacillus litoralis,26
[Eubacterium] hallii,22
Arcobacter butzleri,50
Burkholderia territorii,47
